standard_type,standard_size,chemical,processing,cooking,freezing,incoterms,packing,price,unit,currency,active_date,day,week,month,quarter,year,month_number,quarter_number
Sú,61/70,Treated,PD,Raw,FWNC,FOB,10 x 0.7 kg,7.25,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,FWFC,FOB,10 x 0.75 kg,7.6,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,FWNC,FOB,10 x 0.75 kg,7.69,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,FWFC,FOB,10 x 0.8 kg,8.01,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,FWNC,FOB,10 x 0.8 kg,8.09,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,FWFC,FOB,10 x 0.9 kg,8.93,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,FWNC,FOB,10 x 0.9 kg,8.97,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,None,DDP LA,6 x 2 kg,4.55,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,None,FOB,6 x 2 kg,9.75,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,None,DDP LA,10 x 1 kg,4.6,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Raw,None,FOB,10 x 1 kg,9.86,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.7 kg,7.63,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.75 kg,7.76,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,NWNC,None,10 x 1 kg,6.62,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWNC,None,10 x 0.9 kg,6.04,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWFC,None,10 x 0.9 kg,5.88,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWNC,None,10 x 0.8 kg,5.51,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWNC,None,10 x 0.75 kg,5.26,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWNC,None,10 x 0.7 kg,4.98,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWNC,None,10 x 0.5 kg,3.74,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HOSO,None,FWNC,None,10 x 0.4 kg,3.16,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.75 kg,8.1,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.8 kg,8.22,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,FWNC,FOB,10 x 0.8 kg,8.52,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,FWFC,FOB,10 x 0.9 kg,9.31,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PTO,Raw,None,FOB,None,10.88,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PTO,Raw,None,DDP LA,None,5.15,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PD,Raw,None,FOB,None,11.4,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PD,Raw,None,DDP LA,None,5.39,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PTO,Cooked,None,FOB,None,13.19,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PTO,Cooked,None,DDP LA,None,6.22,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PD,Cooked,None,FOB,None,13.82,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,PD,Cooked,None,DDP LA,None,6.52,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,EZP,Cooked,None,FOB,None,10.39,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,EZP,Cooked,None,DDP LA,None,4.92,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,NWNC,FOB,6 x 1 kg,12.26,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,None,FOB,10 x 1 kg,10.4,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,HLSO,None,NWNC,FOB,6 x 1 kg,8.87,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,EZP,Raw,None,DDP LA,None,4.37,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,None,DDP LA,10 x 1 kg,5.1,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,None,FOB,6 x 2 kg,10.83,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,None,DDP LA,6 x 2 kg,5.05,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.9 kg,10.85,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.9 kg,9.8,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.8 kg,8.95,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.8 kg,8.65,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.75 kg,8.51,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.75 kg,8.17,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWNC,FOB,10 x 0.7 kg,8.01,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,FWFC,FOB,10 x 0.7 kg,7.67,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked,NWNC,FOB,6 x 1 kg,11.14,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.7 kg,8.12,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.7 kg,8.79,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.75 kg,8.65,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.75 kg,9.34,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.8 kg,9.15,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.8 kg,9.85,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWFC,FOB,10 x 0.9 kg,10.28,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,FWNC,FOB,10 x 0.9 kg,10.95,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,None,DDP LA,6 x 2 kg,5.56,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,EZP,Raw,None,FOB,None,9.2,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HLSO,Raw,None,DDP LA,None,4.32,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Chemical free,HLSO,Raw,None,FOB,None,9.1,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,HLSO,None,FWNC,FOB,10 x 0.7 kg,6.42,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,None,FOB,10 x 1 kg,13.51,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,None,DDP LA,10 x 1 kg,6.29,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,None,FOB,6 x 2 kg,13.38,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,None,DDP LA,6 x 2 kg,6.23,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.9 kg,12.27,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWFC,FOB,10 x 0.9 kg,11.52,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.8 kg,11.03,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWFC,FOB,10 x 0.8 kg,10.25,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.75 kg,10.47,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWFC,FOB,10 x 0.75 kg,9.69,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWNC,FOB,10 x 0.7 kg,9.85,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,FWFC,FOB,10 x 0.7 kg,9.09,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PD,Cooked in shell,NWNC,FOB,6 x 1 kg,13.73,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,None,FOB,6 x 2 kg,11.95,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,None,DDP LA,10 x 1 kg,5.61,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked in shell,None,FOB,10 x 1 kg,12.06,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,None,FOB,10 x 1 kg,9.21,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,None,DDP LA,10 x 1 kg,4.3,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,None,FOB,6 x 2 kg,9.1,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,None,DDP LA,6 x 2 kg,4.25,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,FWNC,FOB,10 x 0.9 kg,8.39,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,FWFC,FOB,10 x 0.9 kg,8.35,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,FWNC,FOB,10 x 0.8 kg,7.57,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Cooked,None,DDP LA,10 x 1 kg,4.85,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,FWFC,FOB,10 x 0.8 kg,7.49,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,FWFC,FOB,10 x 0.75 kg,7.11,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,61/70,Treated,PTO,Raw,FWNC,FOB,10 x 0.75 kg,7.21,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,PTO,Raw,None,DDP LA,None,22.12,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,NWNC,FOB,6 x 1 kg,41.15,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWFC,FOB,10 x 0.7 kg,20.31,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,NWNC,FOB,6 x 1 kg,38.45,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWFC,FOB,10 x 0.7 kg,19.0,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWNC,FOB,10 x 0.7 kg,27.12,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWFC,FOB,10 x 0.75 kg,22.21,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWNC,FOB,10 x 0.7 kg,29.02,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWFC,FOB,10 x 0.75 kg,23.76,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWNC,FOB,10 x 0.75 kg,31.02,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWFC,FOB,10 x 0.8 kg,27.16,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWNC,FOB,10 x 0.8 kg,32.96,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWFC,FOB,10 x 0.9 kg,34.06,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,FWNC,FOB,10 x 0.9 kg,36.96,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,None,DDP LA,6 x 2 kg,18.9,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,None,FOB,6 x 2 kg,40.85,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,None,DDP LA,10 x 1 kg,18.95,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PD,Raw,None,FOB,10 x 1 kg,40.95,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,NWNC,FOB,6 x 1 kg,38.55,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWFC,FOB,10 x 0.7 kg,17.74,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWNC,FOB,10 x 0.7 kg,27.2,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWFC,FOB,10 x 0.75 kg,20.91,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWNC,FOB,10 x 0.75 kg,29.07,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWFC,FOB,10 x 0.8 kg,24.04,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWNC,FOB,10 x 0.75 kg,28.98,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWFC,FOB,10 x 0.8 kg,25.38,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWNC,FOB,10 x 0.8 kg,30.88,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWFC,FOB,10 x 0.9 kg,31.93,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,None,FOB,6 x 2 kg,37.16,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,None,DDP LA,6 x 2 kg,17.2,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,None,FOB,10 x 1 kg,37.27,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,None,DDP LA,10 x 1 kg,17.25,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWNC,FOB,10 x 0.9 kg,33.55,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWFC,FOB,10 x 0.9 kg,31.29,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWNC,FOB,10 x 0.8 kg,29.93,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWFC,FOB,10 x 0.8 kg,23.34,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWNC,FOB,10 x 0.75 kg,28.17,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWFC,FOB,10 x 0.75 kg,20.32,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,FWNC,FOB,10 x 0.7 kg,26.36,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,NWNC,None,10 x 1 kg,25.72,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWNC,None,10 x 0.9 kg,23.24,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWFC,None,10 x 0.9 kg,22.77,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWNC,None,10 x 0.8 kg,20.79,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWFC,None,10 x 0.8 kg,19.87,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWNC,None,10 x 0.75 kg,19.59,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWFC,None,10 x 0.75 kg,18.31,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWNC,None,10 x 0.7 kg,18.35,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWFC,None,10 x 0.7 kg,16.71,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWNC,None,10 x 0.5 kg,13.29,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWFC,None,10 x 0.5 kg,9.61,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWNC,None,10 x 0.4 kg,10.81,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Chemical free,HOSO,None,FWFC,None,10 x 0.4 kg,6.13,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWNC,FOB,10 x 0.8 kg,30.8,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,None,None,10 x 0.7 kg,17.24,None,s,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,FWNC,FOB,10 x 0.9 kg,34.62,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,FWFC,FOB,10 x 0.9 kg,31.81,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,None,FOB,10 x 1 kg,38.25,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,None,DDP LA,10 x 1 kg,17.7,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,None,FOB,6 x 2 kg,38.14,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,PTO,Raw,None,DDP LA,6 x 2 kg,17.65,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,None,DDP LA,10 x 1 kg,17.8,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,None,FOB,10 x 1 kg,38.46,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,None,DDP LA,6 x 2 kg,17.75,USD/lb,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,HLSO,None,None,FOB,6 x 2 kg,38.35,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
Sú,6/8,Treated,EZP,None,NWNC,FOB,6 x 1 kg,37.36,USD/kg,USD,2019-09-12,2019/9/12,2019/9/36,2019/9,2019/3,2019,9,3
