type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,43,3125.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,44,2232.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,45,961.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,56,210.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,57,1893.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,58,3198.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,59,3759.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,60,1480.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,61,2394.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,62,2898.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,63,1765.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,69,2628.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,70,1365.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,74,1803.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,75,1560.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,76,1432.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,79,2676.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,80,299.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,82,1036.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,86,50.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,88,120.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,90,911.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,93,92.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,95,1214.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,97,1858.0,kg,Cà Mau,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.1,102.7,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.2,238.01,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.3,412.48,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.1,66.58,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.2,463.34,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.3,157.11,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.1,58.62,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.2,175.83,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.3,131.55,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,2/4,1.7,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.1,25.89,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.2,34.31,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.3,33.39,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.1,20.43,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.2,69.05,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.3,17.57,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,41/50.1,4.91,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,41/50.2,9.97,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,4/6,34.73,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,51/60,4.08,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,61/70,0.66,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,6/8,133.6,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,71/90,0.44,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.1,31.12,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.2,142.7,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.3,260.68,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.4,208.71,kg,Hậu Giang,2020-01-13,2020/1/13,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,12,11.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,137,5.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,21,8.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,30,14.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,38,15.5,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,43,5.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,44,12.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,48,7.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,49,8.5,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,50,15.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,53,5.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,55,25.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,58,114.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,60,20.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,61,29.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,63,5.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,67,43.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,68,12.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,70,8.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,71,18.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,73,5.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,75,14.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,77,24.5,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,78,7.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,79,19.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,81,34.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,83,19.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,87,4.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,88,33.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,90,24.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,100/200,0.08,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.1,589.76,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.2,1323.39,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.3,2231.58,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.1,355.47,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.2,2724.03,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.3,1014.96,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.1,386.05,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.2,1355.86,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.3,1215.87,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,2/4,5.67,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.1,271.61,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.2,383.85,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.3,379.3,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.1,238.69,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.2,782.2,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.3,167.35,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,41/50.1,45.98,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,41/50.2,75.99,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,4/6,113.89,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,51/60,43.95,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,61/70,8.67,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,6/8,512.59,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,71/90,3.72,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.1,121.25,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.2,672.02,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.3,1409.78,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.4,1181.35,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,91/110,0.27,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,121,572.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,125,1939.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,133,432.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,161,295.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,30,91.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,31,890.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,32,5705.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,33,2665.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,35,262.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,36,2355.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,38,726.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,39,1089.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,40,2319.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,41,1546.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,44,1447.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,45,1447.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,46,115.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,48,2286.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,49,1764.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,50,1184.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,51,3291.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,52,3304.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,53,1491.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,54,373.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,56,1887.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,57,3609.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,58,3470.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,59,291.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,60,2820.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,61,672.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,62,273.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,63,2456.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,64,1304.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,65,3744.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,66,1325.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,67,1991.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,68,845.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,69,2740.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,70,3134.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,71,1077.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,72,43.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,76,361.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,77,3248.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,79,10.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,80,3446.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,87,1038.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Thẻ chân trắng,90,2448.0,kg,Cà Mau,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.1,205.27,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.2,419.17,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,13/15.3,653.6,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.1,100.51,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.2,690.16,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,16/20.3,226.27,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.1,82.57,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.2,255.47,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,21/25.3,195.62,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,2/4,10.52,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.1,37.35,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.2,49.65,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,26/30.3,45.09,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.1,28.1,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.2,90.94,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,31/40.3,26.03,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,41/50.1,8.1,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,41/50.2,13.2,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,4/6,106.25,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,51/60,5.33,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,61/70,0.64,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,6/8,351.56,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,71/90,0.32,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.1,71.74,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.2,355.89,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.3,626.04,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú vỏ,8/12.4,441.08,kg,Hậu Giang,2020-01-14,2020/1/14,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,11,3.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,13,102.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,14,21.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,140,22.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,17,19.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,18,12.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,21,11.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,29,5.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,35,11.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,38,5.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,44,14.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,48,8.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,51,25.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,53,26.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,57,19.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,58,16.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,60,31.5,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,61,18.5,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,67,24.5,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,68,5.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,73,6.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,75,17.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,76,12.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,77,5.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,78,4.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,8,47.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,87,28.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,88,68.0,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
Sú nguyên con,9,34.5,kg,Cà Mau,2020-01-15,2020/1/15,2020/1/02,2020/1,2020/1,2020,1,1
