type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,35,4063.19,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,38,10157.7,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,39,17255.96,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,40,11811.34,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,41,391.88,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,43,18102.6,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,44,143.78,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,46,8932.65,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,49,24422.21,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,50,8527.75,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,51,3511.09,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,52,16959.41,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,54,410.4,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,58,63642.65,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,59,10323.25,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,61,2345.85,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,62,3340.85,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,63,14708.2,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,64,246.01,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,66,9366.74,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,67,19139.54,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,68,10643.52,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,69,11637.95,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,70,51232.71,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,73,213.3,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,74,825.96,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,75,5202.6,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,77,71764.8,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,82,20692.94,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,83,16633.64,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Thẻ chân trắng,87,12898.49,kg,Hậu Giang,2020-03-21,2020/3/21,2020/3/11,2020/3,2020/1,2020,3,1
Sú nguyên con,10/12,600.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,12/13,2891.64,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,13/15,26253.36,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,15/18,907.2,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,18/20,2250.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,20/23,1279.55,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,23/25,8136.64,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,25/28,49783.93,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,28/30,9594.83,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,30/35,2300.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,35/40,2300.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,40/45,15916.8,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,45/50,480.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,60/70,481.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,6/7,120.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,7/8,120.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,9/10,400.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.2,4696.11,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.3,17915.04,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.1,8070.47,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.2,31469.54,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.3,51447.42,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.1,23278.51,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.2,12767.2,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.3,69195.74,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.1,22343.49,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.2,35742.53,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.3,9918.39,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.1,18528.43,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.2,39896.53,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.3,21529.06,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.1,24480.75,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.2,8236.07,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,51/60,13085.67,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,61/70,1302.71,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.3,4891.54,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,104,9222.05,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,105,349.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,106,1865.96,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,108,597.04,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,109,7690.38,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,113,2411.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,133,465.45,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,148,2653.2,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,18,4873.55,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,21,1121.73,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,22,3132.45,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,23,1101.9,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,24,17301.8,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,28,834.89,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,30,3085.32,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,33,22605.89,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,36,25837.23,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,37,204.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,38,42289.57,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,39,3088.37,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,40,7075.5,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,42,28091.55,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,43,19933.75,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,44,1334.24,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,45,3557.76,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,48,9480.5,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,49,6171.48,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,50,1152.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,52,25588.98,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,54,9902.89,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,56,10171.15,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,57,1957.34,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,58,105.06,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,60,9675.8,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,61,37678.62,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,62,164956.97,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,63,1662.88,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,65,12421.08,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,66,9942.5,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,67,88.13,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,68,40333.8,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,69,373214.38,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,70,74087.55,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,72,11519.44,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,73,38285.39,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,74,16576.89,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,75,5539.32,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,76,33628.61,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,77,107014.66,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,79,1364.73,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,80,17223.68,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,81,17867.52,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,82,975.2,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,84,18965.52,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,85,197322.69,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,86,3036.08,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,89,6220.44,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,90,8125.41,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,91,5156.2,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,92,3326.4,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,95,62.53,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,96,691.52,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,97,1764.0,kg,Cà Mau,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.1,3377.5,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.2,840.0,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.3,1936.2,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.1,1644.3,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.2,12480.5,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.3,7770.62,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.1,3040.33,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.2,5067.31,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.3,13358.48,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.1,2383.27,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.2,1488.03,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.3,31856.55,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.1,9566.96,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.2,5740.58,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.3,12058.44,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.1,6425.94,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.2,4573.9,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,51/60,3171.03,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,61/70,4422.01,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.3,722.0,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.4,791.91,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,103,385.53,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,104,2589.7,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,105,1745.0,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,106,247.77,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,108,10612.93,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,109,9899.64,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,115,1134.39,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,116,294.92,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,128,1452.97,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,129,2298.0,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,26,7424.78,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,28,89.46,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,29,1194.36,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,30,6058.9,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,31,20965.15,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,35,9082.41,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,38,34719.83,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,39,1618.8,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,40,11831.75,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,42,5687.0,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,43,7507.02,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,46,10876.6,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,48,26762.26,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,49,28180.2,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,50,7119.97,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,51,10395.92,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,52,14164.09,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,56,6376.1,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,57,77079.76,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,58,65288.9,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,59,35709.09,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,60,15305.04,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,61,7873.59,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,62,4365.92,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,63,31839.45,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,64,2428.25,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,65,17211.75,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,66,205810.62,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,67,61914.09,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,68,12059.2,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,69,2695.72,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,70,49125.42,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,71,32413.75,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,72,4310.55,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,73,31610.45,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,74,6279.1,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,75,14029.8,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,77,75658.54,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,78,12569.49,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,82,20471.09,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,83,16113.09,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,84,8443.4,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,85,135228.39,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,87,9342.25,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,88,5302.17,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,94,5729.47,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Thẻ chân trắng,98,4674.3,kg,Hậu Giang,2020-03-23,2020/3/23,2020/3/12,2020/3,2020/1,2020,3,1
Sú nguyên con,10/12,1053.75,kg,Cà Mau,2020-03-27,2020/3/27,2020/3/12,2020/3,2020/1,2020,3,1
